lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
18763881,Prof Diz Farm 2,311541,EXP~,23,99,9352535,24065,42689,Wilderburg,-,9352535,1942978,2073102,4112465,1223990,49957,4131397,-,127,292,-,743243223,1281106614,725806013,25616640,-,1766585760,570,3740,1155506025,1637622024,917572857,158510750,-,36755,5890,44,0,0
16984285,MiniCatFarm,339374,wAo4,21,92,9343589,92,1585590,Wilderburg,-,9343589,2779919,2442885,2029475,2043310,2207,15161736,-,563,4164,-,419998468,554977966,274902340,1771612,-,82778080,30,1592,905715721,1001347132,526016439,153411795,-,69112,120844,221515,280,1173839
15956908,ᴺᵘᵐᵃᵃʳMcFarm10,310616,WBRS,24,249,9327413,24065,240,League of Order,-,9327416,1166786,1315878,6132599,712150,-,589726,-,25,4047,-,3188884203,3117208561,2590730031,86639528,-,3097285468,896,6130,2493237354,1964299466,1435843417,174578735,-,0,0,0,0,0
19071320,Swagger Jr,267801,JxW,23,375,9325743,24065,8828,League of Order,-,9326743,1104030,3094902,4237711,889100,79322,1094932,-,48,592,-,1854966251,1051687654,1239737816,16721284,-,2379529580,804,2138,1819664679,1355133022,1274851942,137753250,-,6630,808,701,469,220
18859339,Ard Farm v12,346413,'CK,24,99,9323953,24065,277,Wilderburg,-,9323953,1702904,1371009,5462900,787140,-,256367,-,25,1433,-,2621337625,2565830062,1276130323,18250908,-,3313515530,940,4027,2500308995,2085128337,1223503721,110051650,-,122,153,2,0,0
9503139,AaricFE,193444,WB_S,23,249,9319377,249,488961,Wilderburg,-,9321624,2045419,1279134,4291544,1703280,55268,8668199,11,659,4402,21,4328941991,4466707758,3487875651,103165466,51,9288127207,3238,10739,4498395969,4639827963,3688167543,251899004,-,40239,294086,60378,64872,27172
13199288,ShadowæFarm,196321,WTF,23,16,9310839,16,75560,League of Order,-,9858262,1443059,3327145,3354027,1183170,237120,2456667,-,71,336,1,428866541,479264307,399222715,178013109,-,317033469,157,3897,782947220,787141518,606896173,183456960,-,36871,31725,0,6964,0
18865647,Ard Farm v13,346413,'CK,24,99,9308047,24065,619,Wilderburg,-,9308047,1630282,1366377,5462948,848440,-,264167,-,52,1412,8,2498403901,2640252996,1289446285,16637375,-,3268013128,950,4071,2336454363,2176466003,1165042238,106151445,-,316,302,1,0,0
15976055,Luffy farm04,266039,wAo2,25,92,9307230,92,276,Wilderburg,-,9307230,942473,537360,7189147,638250,-,387107,-,45,2060,-,3809957461,3850872839,2313277708,53142017,-,5576985691,1489,4096,3253341816,3396795660,1885379830,114567246,-,0,0,0,0,0
10371041,Sakahuyfarm20,363631,COO7,23,249,9306703,24065,735380,League of Order,-,9306703,2020959,1670135,4418359,1197250,139675,12687225,2,312,1503,9,3026684924,3428208502,2946393434,51663480,-,4038671135,1417,14863,2249855371,2389125060,1674459398,75971276,-,621,607916,60367,22115,40609
15956911,ᴺᵘᵐᵃᵃʳMcFarm11,310616,WBRS,24,249,9306421,24065,1009,League of Order,-,9306421,1155044,1315878,6132649,702850,-,601858,-,29,4070,-,3171839134,3142245859,2627798522,89243743,-,3108223029,910,5746,2500917816,1971972823,1444993672,174548060,-,107,902,0,0,0
16112519,Zinhh24k,267619,RxW,23,375,9305191,24065,39571,Wilderburg,-,9305191,1711820,2620231,3647280,1325860,13115,3093502,12,109,334,1,3217036818,1411182180,2889862051,-,-,5402668814,1772,5053,4028690548,2387963960,3263232493,253144700,-,17645,5761,2856,435,12563
15956909,ᴺᵘᵐᵃᵃʳMcFarm09,310616,WBRS,24,249,9282378,24065,183,League of Order,-,9282378,1158234,1315878,6105116,703150,-,495601,-,19,4089,-,3216265749,3134281117,2576322806,85724418,-,3101512580,932,6580,2511983746,1976648631,1413992636,174542747,-,0,0,0,0,0
15956765,ᴺᵘᵐᵃᵃʳMcFarm13,310616,WBRS,24,249,9278246,24065,940,League of Order,-,9278246,1162202,1315878,6105116,695050,-,581468,-,26,4063,-,3226840401,3171123651,2581355210,79669530,-,2613070439,759,5658,1988448415,1978376750,1383882751,174313253,-,0,0,0,0,0
17171886,매트 Mat,311541,EXP~,23,99,9273568,99,638995,Wilderburg,-,12450746,1471618,2503979,3669231,1628740,32273,18468000,-,612,2560,1,645373452,8315984847,1206389848,235600382,-,6374133061,2089,8434,1658168886,7255913560,1559165134,374046652,-,448469,181590,6408,1880,502
17245056,Lz K6 Riama Farm,250682,WB_C,24,249,9273305,249,12466,League of Order,-,9273305,890869,1362035,5617901,1402500,11801,641156,-,27,1237,4,3990591748,3733949984,1836837894,49628980,-,5861220901,1773,4548,3521536405,3530614127,1576596872,154078750,-,109,6376,753,5188,40
17794654,일,265784,NTW,24,49,9263794,24065,13597,League of Order,-,9263944,983714,1475732,5940168,864180,48160,2259808,-,220,3654,1,707616070,1147136162,497605667,2436000,30,634792016,228,1359,1424559355,1552383687,935794582,123353898,-,7080,6420,0,0,97
16287881,JanniM3Farmer,355648,RxF,21,375,9260700,375,9133788,League of Order,-,9294230,3011326,2622869,2275075,1351430,-,2002094,-,76,513,4,2439411571,939630919,151424105,35149800,-,2359701020,1097,3833,2373722906,1662411822,586550689,214721600,-,15449,733,202,60,9117344
21282746,07pato,368568,PAto,23,99,9260280,99,4631,League of Order,-,9260280,1122750,2227888,4491492,1344150,-,1772583,-,54,3626,-,1850672404,1519611465,545360388,43457385,880,1781925963,577,7150,1843490513,1589895428,659589631,142051750,-,4164,6,0,434,27
19374010,S WOO tti BAB12,362022,TTIB,23,92,9259721,24065,-,Wilderburg,-,9259721,1480358,2459674,4544439,775250,-,30154,-,-,3167,-,587367918,806235306,400421914,82213047,-,303384617,99,3785,830284477,902567129,510106630,140821900,-,0,0,0,0,0
10509598,YongDDa Farm3,-,-,23,49,9257086,49,138683,Wilderburg,-,9640278,1398570,2175355,4306371,1376790,138788,9003575,-,230,844,9,435108901,4671922281,219049041,55377089,-,3262159517,1170,13046,1256739235,2883598760,266021188,82766010,-,68404,18246,13131,799,38103
9651965,KaiserFG2,358369,:KF:,23,49,9257006,49,201276,League of Order,-,9257006,2275620,2026854,3566282,1388250,82056,2947011,-,362,4353,5,2778581690,1050091890,1250043400,49510943,-,2826700588,880,6552,2475205060,1208112183,1019420413,100576983,-,135759,50364,7815,5954,1384
14690330,ICED Farm v1C,355551,BTY,23,99,9256493,99,56186,Springwardens,-,9256493,1668135,1505660,4948498,1134200,4445,1547510,-,98,3837,-,1664492840,1749793136,1220388685,32431248,-,2792901908,826,4930,1832799116,1986455679,1326928942,134662350,-,261,50479,0,2,5131
21230939,05pato,368568,PAto,23,99,9255498,99,5048,League of Order,-,9255498,1195260,2146768,4560890,1276580,-,2004174,-,72,3657,-,1841695229,1501814738,551282847,56348597,780,1777961523,565,7455,1841297115,1575776038,641940736,138552250,-,4990,46,0,12,0
21060333,ᴵᴿᴼᴺ 장선생11,307432,Nooh,24,249,9247782,249,-,League of Order,-,9247782,903390,1646602,6126840,570950,-,348,-,-,18,-,719743677,695129347,381039364,115322137,150,-,-,1039,928618300,914413600,530971050,146270250,-,0,0,0,0,0
17230160,Little FAFI,339374,wAo4,21,92,9246785,92,19390,League of Order,-,9246785,2849179,2535959,1922739,1937150,-,3241178,-,123,7165,6,667785992,797604668,73332688,18,-,1345822183,1508,2878,1389253257,1579509938,454870047,177721196,-,15490,3900,0,0,0
7263044,Mandoodoo,303060,KASE,24,40,9246732,40,149644,League of Order,-,9728455,158998,1719926,6665608,702200,182440,5097659,-,170,61,-,2657735841,3174230674,346157987,19529522,-,4737265682,1268,2794,3206831921,3669998804,988982721,201567250,-,145714,3763,0,0,167
10749872,winter gold 18,340081,waoW,23,92,9245098,92,253186,Wilderburg,-,9245098,2159642,1378276,4459860,1247320,56140,8455356,-,201,6129,1,3994040630,2407333358,1099616506,20571441,-,4780836336,1598,3786,3941808016,2860193714,1362564573,190943981,-,29826,220845,0,0,2515
15956763,ᴺᵘᵐᵃᵃʳMcFarm14,310616,WBRS,24,249,9240283,24065,331,League of Order,-,9240283,1146457,1315878,6103748,674200,-,723564,-,18,4087,-,3174542060,3143514019,2529382093,88054427,-,2559625210,746,5907,1956186937,1949203837,1377127784,174274744,-,0,0,0,0,0
11471871,루미ParkGoo,193444,WB_S,23,249,9238598,249,81816,League of Order,-,9238598,1813268,1123255,5158055,1144020,31998,4691231,-,250,462,1,2181413322,2075073378,1130147190,3791154,-,3610828478,1225,8391,2191255830,2050695337,1074827905,74661548,-,6112,36447,36832,2425,0
10423837,YongDDa Farm2,-,-,23,49,9236691,49,148930,Wilderburg,-,9647671,1419640,2255572,4202709,1358770,138061,8105942,51,256,841,16,4208065871,411528877,284357807,59417367,-,2478858394,887,13003,2825272326,1034476315,334037890,86090048,-,66889,23464,7010,12230,36460
16177327,MeapPatricio3,267579,SxW,24,375,9234830,375,39,League of Order,-,9234830,934775,1262327,6151188,886540,-,114190,-,18,390,-,1886793406,1244674485,908094946,33665634,-,3206310624,993,2879,2612321614,2071120007,1330949158,147957646,-,0,0,0,0,0
14184078,ᴡɪɴᴅ조조 farm1,270514,WInd,21,381,9233717,24065,1658,League of Order,-,9233717,2188527,2172154,3004336,1868700,-,1324057,-,67,2785,-,430202824,361232174,306265070,60057983,-,870449418,334,2060,981829267,1001923166,609146001,136440399,-,8,1650,0,0,0
15948966,ʙᴀʙʏ LALA,265784,NTW,22,49,9232468,49,47440,Wilderburg,-,9232468,3625970,962316,2957572,1686610,65290,5598380,-,214,693,27,239127166,386741030,614051608,24353007,20,835011963,572,5128,878935296,1011023671,942890362,219771512,-,20386,27054,0,0,0
14190795,뚜르 Farm 03,267801,JxW,21,375,9223103,375,53871,Wilderburg,-,9223103,3885891,1511523,3159589,644100,119966,6638825,-,277,1159,-,1305349933,1222134687,508710630,132242939,-,1609937989,616,4702,1715795453,1745264662,801949122,216807068,-,30302,23516,0,53,0
15956764,ᴺᵘᵐᵃᵃʳMcFarm15,310616,WBRS,24,249,9219361,24065,341,League of Order,-,9219361,1152367,1315878,6105116,646000,-,475444,-,20,3995,-,3132697402,3038154007,2515052116,82156726,-,2379305470,694,5517,2015827534,1964443303,1110707571,174316244,-,0,0,0,0,0
18304510,tuan 72c,330367,TF40,24,40,9218971,24065,218421,League of Order,-,9218971,634111,1866776,6148784,569300,-,1,-,129,5,-,2444882580,2013449162,1904778712,40818726,-,3661428344,1125,2927,2558586070,2277706560,1866663860,142027750,-,218420,1,0,0,0
16333884,Tuan2a,330367,TF40,25,40,9215872,40,166295,League of Order,-,9215872,808941,673837,7195094,538000,-,11767,-,104,2,-,1359330297,1058387371,1142764080,98629578,-,1352087047,444,2779,1532241831,1311401990,1148484449,134833750,-,0,0,0,0,0
19374006,S WOO tti BAB11,362022,TTIB,23,92,9212926,24065,-,Wilderburg,-,9213341,1492643,2437744,4544439,738100,-,31791,-,-,3168,-,593719813,807942166,376164385,81291829,-,161667434,58,3237,779819212,852517654,461040832,140212150,-,0,0,0,0,0
15956875,ᴺᵘᵐᵃᵃʳMcFarm02,310616,WBRS,24,249,9211808,24065,397,League of Order,-,9211816,1154706,1273854,6093898,689350,-,216420,-,7,3047,-,2918358475,2814588333,2382689887,86816184,-,3722212169,1065,5030,2062750377,2306027262,1907311233,149149030,-,210,187,0,0,0
20092992,JuZuFarm,196321,WTF,22,16,9207577,16,476194,League of Order,-,9223267,2493954,1926014,3765179,1022430,-,2426512,-,174,712,-,744752742,331389893,131921501,18733238,-,330760641,126,3269,964643253,728885880,400253763,131012100,-,11829,5932,0,0,458433
4308803,KingMateus,362347,wAo5,23,92,9203004,92,953252,Wilderburg,-,9291373,2609649,1887290,3438065,1239500,123695,1079504,139,152,1293,27,302580142,313420270,221107217,97174341,-,-,-,14707,7560000,4710000,3047000,2251500,-,0,99064,141044,283331,343001
15956910,ᴺᵘᵐᵃᵃʳMcFarm12,310616,WBRS,24,249,9202283,24065,91,League of Order,-,9202283,1054456,1315878,6132599,699350,-,493328,-,14,4058,-,3194544156,3047844881,2628732281,86564221,-,4209800678,1216,6134,2577104615,2534059550,2058760778,174557235,-,0,0,0,0,0
19374004,S WOO tti BAB9,362022,TTIB,23,92,9202191,24065,-,Wilderburg,-,9202191,1543308,2437744,4544439,676700,-,30827,-,-,3165,-,585227669,806965599,383420264,80071988,-,369366259,119,3603,863690343,936714352,525243884,140127650,-,0,0,0,0,0
14841414,FARMSUKETI 4,267801,JxW,23,375,9195317,24065,313710,Springwardens,-,9711466,1376052,2892301,3806414,1095050,25766,29260402,-,593,487,17,1285859378,956760986,351574870,74642135,68,1685558261,711,2936,2013187401,1716533484,707763968,232491038,-,298123,5667,1552,6907,1461
16344907,Wind A 04,330367,TF40,25,40,9188116,40,-,League of Order,-,9188116,652681,574314,7431021,530100,-,1,-,-,-,-,982747084,950676865,654335352,83704316,20,294660243,106,2235,1075556219,1066351427,659120325,115741000,-,0,0,0,0,0
16185131,뚜르 Farm 08,267801,JxW,21,375,9182143,375,57494,Wilderburg,-,9346659,3978585,1489554,3041604,650400,6977,8152143,-,197,915,1,1487407979,1410605243,648047640,113049597,50,1964878912,781,5756,1845375954,1864644624,905453676,162793204,-,34072,23398,21,3,0
15956717,ᴺᵘᵐᵃᵃʳMcFarm07,310616,WBRS,24,249,9174039,24065,320,League of Order,-,9174041,1116788,1220604,6044397,792250,-,166100,-,5,3930,-,3279596494,3135317158,2573433656,90166460,-,3925392948,1100,4838,2392922647,2321227750,1815622134,163203500,-,136,184,0,0,0
15956766,ᴺᵘᵐᵃᵃʳMcFarm16,310616,WBRS,24,249,9167380,24065,576,League of Order,-,9167380,1102086,1315878,6105116,644300,-,484816,-,16,4071,-,3130859184,3099222035,2579932613,85738030,-,2327993632,704,6014,1914040099,1964708346,1161222567,174307253,-,0,0,0,0,0
15820959,Redarm,339930,wAo3,22,92,9164923,92,255395,Wilderburg,-,9179647,2492345,2516255,2901063,1255260,406187,8856785,3,387,519,9,135740827,74248402,24378803,858004,-,959109788,1185,1824,1502946199,1199116543,685138408,253394390,-,154654,97149,2,1439,1911
15139006,Libra Farm2,267587,DxW,24,375,9164895,24065,3020,Springwardens,-,9164895,1273181,1736714,5680250,474750,-,526422,-,24,151,-,3259790922,2212176067,2698875744,224977786,-,4390158278,1169,11615,2681347720,2040770810,2129960119,144412400,-,143,2877,0,0,0
13281598,mini Jaiger,267801,JxW,24,375,9161458,24065,18080,Wilderburg,-,9161458,1076577,1190134,5662897,1231850,98341,8421091,-,191,99,2,861080563,2750497683,427786141,7145516,-,2906014946,1056,7242,1571576782,3248931043,1137104607,151759911,-,10859,7137,38,39,7
17260020,FаrmBaL 6,355648,RxF,23,375,9159772,24065,1123444,Wilderburg,-,9159772,2116279,1681638,3160125,2201730,58525,2358877,9,556,9082,85,1304180997,605516763,154026653,40177719,3220,1112377181,402,6574,1313162736,957480771,401062567,119850428,-,4715,97214,258539,483214,275132
18145930,Lil kj,318824,TOTS,24,40,9156896,40,-,Wilderburg,-,9156896,1230402,1029934,6044910,851650,-,15807,-,29,600,-,3234773155,2945724740,1499398749,837900,-,5654810024,1897,3176,3675528178,3459382645,1887245170,127498250,-,0,0,0,0,0
9440183,RSS FARM 6,-,-,23,49,9148437,49,34176,League of Order,-,9148437,3556315,854953,3762869,974300,76540,3782672,-,255,161,7,6431009915,6602736480,7708872554,14747132,20,6374318505,2045,29395,4003214615,4709677437,3495519261,393428725,-,3877,17769,8025,3485,1020
15244824,FarmForBorat2,355648,RxF,24,375,9148225,375,826,Wilderburg,-,9148225,1532854,1300605,5671316,643450,-,288048,-,54,-,2,1945272844,1011312997,734153700,40616655,10,1738107850,592,879,2046222310,1296159658,920840966,113972500,-,82,744,0,0,0
9474222,AaricFN,250682,WB_C,23,249,9144927,249,1219173,League of Order,-,9144927,1691571,1302178,4532818,1618360,3643,10038855,7,1754,4119,29,5262238850,4877264104,4898681320,124574717,968,10516829671,3740,21180,5657271622,5213100988,5013108426,475943445,-,33494,516307,238026,266843,164493
19126046,IRONDillDoe,267869,WxW,23,375,9140521,375,854,League of Order,-,9140521,1044578,3395044,3331619,1369280,-,918623,-,282,6143,1,589989493,517462458,5335344194,21410694,10,4378903367,1394,8111,1360197111,1396446259,4368659125,173413256,-,293,561,0,0,0
1185092,Fingal Farm,265784,NTW,16,49,9128404,24065,26256,League of Order,-,9168293,4872469,589467,861868,2804600,5006,4558447,-,297,4743,-,1268682151,1244749331,950320456,59743310,-,2649443859,1495,7710,1627134995,1677146305,1027555397,85300160,-,5121,1351,1286,13621,4877
20042040,ᴱᶻ,183549,TJS,22,40,9127343,24065,1280631,League of Order,-,9170113,2308350,1965278,2905225,1948490,-,1572811,-,253,5239,18,151042008,144388658,156699119,65475264,1120,66694049,29,5214,500116046,507937198,344087241,127136850,-,0,245384,297647,337015,400585
21041367,사,183828,NTA,24,49,9122095,49,7359,Wilderburg,-,9122095,970043,1301665,6099887,750500,47657,1327127,-,187,3404,1,783340626,1236143109,541705587,1680000,10,330515112,119,1411,1418691360,1446378036,950119828,123534758,-,5685,1674,0,0,0
14554541,Bankaigather,-,-,22,49,9120704,49,274764,League of Order,-,9120704,1853816,1743153,3605125,1918610,14952,3282990,-,453,6342,5,1196932516,1622426395,364243472,32242497,30,1811186779,609,6244,1275144548,1537990225,489727703,94506823,-,3072,2998,237339,25553,5802
18962173,Baller 1,370307,gemz,21,99,9120313,99,719515,Wilderburg,-,9120313,3802499,1740062,1792902,1777750,750,24797449,-,522,7730,-,847043858,648142573,388511488,96516375,150,977795782,389,4542,1246736486,1299702485,753920937,198126649,-,258150,431642,0,6617,23106
1974020,OngdumTH,364424,TH56,19,46,9114597,46,120406,Wilderburg,-,9114597,3845657,1447321,1759069,2062550,15929,6476491,6,177,4517,3,136445823,137719116,114187002,38158605,40,-,-,5178,150611710,147335705,108718322,51939699,-,0,1040,24233,61011,20626
17262103,Mini  tlneXD,267672,BTR,23,99,9113570,99,97391,Wilderburg,-,9113570,1757999,2055262,4533009,767300,5589,512202,-,99,2318,-,361458804,268812562,224407672,74194426,-,-,-,1521,663018187,634598900,426249540,129290100,-,96601,790,0,0,0
19374005,S WOO tti BAB10,362022,TTIB,23,92,9113426,24065,1308,Wilderburg,-,9113618,1468797,2362490,4544439,737700,24070,247588,-,3,3121,-,583923936,772120684,423998511,80977333,-,276391501,91,3602,888226237,910267457,544172472,136385150,-,0,0,0,0,0
10337523,CMTrss14,267672,BTR,24,99,9105024,99,29941,Wilderburg,-,9105024,1236555,791357,6195762,881350,59459,2051394,-,233,2125,6,4833308691,5179881941,5576942872,19530000,1020,6797711044,2361,12819,4736635208,5030950890,3871531718,94655750,-,799,11715,3734,5336,8357
15051061,adam king 1,355648,RxF,21,375,9101115,375,299714,Wilderburg,-,9106195,3362298,2424946,1862601,1451270,76109,5578935,-,477,622,5,1151237896,1693325799,144031274,945775,20,2406949159,977,4749,1767718738,2181336477,628322775,163160840,-,59671,39348,106968,24216,69511
19374007,S WOO tti BAB8,362022,TTIB,23,92,9098136,24065,2059,Wilderburg,-,9098136,1495646,2415910,4544680,641900,482,61391,-,4,3203,1,580511585,823459118,394222348,78427134,-,271599999,92,3574,818078245,886840329,501747182,139237000,-,0,0,0,1641,418
15956877,ᴺᵘᵐᵃᵃʳMcFarm03,310616,WBRS,24,249,9097530,24065,-,League of Order,-,9097544,1134529,1220604,6044397,698000,-,632626,-,11,3604,-,3120378640,3075926186,2535353197,82597194,-,4062445663,1174,4938,2077448256,2506814535,2065015483,148132500,-,0,0,0,0,0
12412682,ᴷᴰ DanielSon,247709,WB_D,21,249,9096640,249,8941583,Springwardens,-,9905879,1262057,2920902,3178891,1734790,584094,10065427,48,1060,4254,437,1008370185,924829977,1402104258,81805379,21,1223390145,438,12947,625065420,523692172,555552374,52541864,-,94498,1284893,761614,3577269,3202514
15956876,ᴺᵘᵐᵃᵃʳMcFarm04,310616,WBRS,24,249,9092549,24065,-,League of Order,-,9092549,1146021,1220604,6024374,701550,-,166010,-,3,3863,-,3223199194,3107198210,2563765789,86504006,-,4047269040,1154,5157,2408557049,2554955827,1699056483,163126000,-,0,0,0,0,0
15956716,ᴺᵘᵐᵃᵃʳMcFarm05,310616,WBRS,24,249,9089799,24065,573,League of Order,-,9089799,1154328,1220604,6024217,690650,-,102980,-,26,3930,-,3218786470,3130115956,2590193039,86330600,-,3966845196,1122,4856,1974268887,2511212705,2098127140,163004000,-,69,0,0,504,0
12523588,HA 4 FARM,270514,WInd,23,381,9083386,381,2429662,Springwardens,-,11615080,3076444,991632,3981720,1033590,26992,71590414,-,1624,807,-,2966277775,2669939312,1613009924,746722952,24,1742286351,635,25146,3305657923,3023544948,1656017921,628992398,-,690284,1555166,5372,3798,175042
2705820,Farm ZecoelhaO,339930,wAo3,22,92,9083029,92,2020114,League of Order,-,9175637,3245232,1468952,2875805,1493040,181809,5392786,6,375,1714,90,825940431,828975484,834085577,28023508,-,1659336750,653,11689,818982781,871153683,694280132,58569370,-,30038,184322,233612,618509,922293
15942357,Beast feed Farm,272859,ClD,23,381,9082699,24065,78835,Wilderburg,-,9082699,1685744,2354424,4069481,973050,69460,7083370,-,164,306,-,903994037,388110274,866918004,485100,-,1148043985,422,3151,1417348886,975718182,1056758201,120216500,-,49315,22891,0,960,5669
17830613,MeapPatricio2,267579,SxW,24,375,9081915,375,3807,League of Order,-,9081915,929530,1239195,6110240,802950,-,17527,-,6,174,1,1752680428,1187094514,850295328,31144581,-,3047651178,967,2295,2480355061,2059483360,1294502426,145476495,-,0,0,499,2957,351
16091958,SotachF1,267801,JxW,21,375,9080907,375,300928,Wilderburg,-,9676135,3483020,2025499,2562668,1009720,7389,5017998,-,228,123,-,1851464528,2098290413,1828480049,4956000,-,4294037023,1631,7316,2356843027,2694797413,1861382232,183732195,-,40286,247915,10674,1873,180
15956874,ᴺᵘᵐᵃᵃʳMcFarm01,310616,WBRS,24,249,9079427,24065,33,League of Order,-,9079427,1112808,1220604,6024215,721800,-,256833,-,24,3810,-,3227154004,3065586757,2587314444,88518445,-,4425162964,1283,5846,2394313922,2573692899,2142052397,162964530,-,0,0,0,0,0
17430119,NooH farm 2,307432,Nooh,23,249,9076557,249,32266,League of Order,-,9091827,2416965,1637223,4308319,714050,-,2897404,-,114,94,2,3169495997,3609040222,2336508979,47373839,-,5144144700,1813,4589,2745319604,3081755200,2039584483,143011935,-,32233,22,0,0,11
18270851,tuan 72a,330367,TF40,24,40,9075099,24065,256057,League of Order,-,9075099,627848,1742073,6148778,556400,-,163826,-,122,2,2,2529100176,2050388793,1855702028,37057606,-,3657416262,1131,3087,2600964344,2280281385,1796934023,137386250,-,0,0,0,0,0
17522396,Khillua Farm1,339930,wAo3,21,92,9073041,24065,17017,Wilderburg,-,9073041,1485433,2721773,3369375,1496460,63699,1330886,-,56,38,-,390879502,313108658,305331305,44932740,-,655519197,322,1638,833038732,731186458,585889363,127675900,-,8830,8187,0,0,0
15956714,ᴺᵘᵐᵃᵃʳMcFarm08,310616,WBRS,24,249,9069385,24065,194,League of Order,-,9069385,1139566,1220604,6024215,685000,-,162028,-,10,3857,-,3208400883,3102378645,2561023065,87253741,-,3948841504,1112,5008,2386947653,2528002669,1636934429,162837500,-,82,112,0,0,0
17095401,SiGH Farm2,250682,WB_C,23,249,9067471,24065,191599,Wilderburg,-,9067471,1953308,1942127,4170786,1001250,396944,9561721,-,191,78,-,1165040180,1334559019,846134428,16638800,-,2260021608,698,2333,1901988239,1981983979,1168788325,160759012,-,75163,50755,65678,0,3
14871076,Boss kecil 01,267774,LAN",23,375,9066527,375,1168292,League of Order,-,9066527,1971768,1700327,3303696,1945236,3174,6635244,5,869,10050,59,193907675,215440873,187323333,65936668,2563,26618740,15,18242,481652248,501140034,338968897,117521394,-,6191,419525,433224,164826,142309
10356801,ʜᴀʟᴏ ғ,-,-,23,249,9062250,249,160945,Wilderburg,-,13269611,502412,3386764,3803264,1369810,252631,4735858,-,273,1430,18,1085662330,846196661,582854471,59182555,-,1504070276,638,5637,1485375271,1307237898,890926590,210695466,-,55534,33411,4709,21992,45299
17624995,Seelers Farm5,267587,DxW,23,375,9061806,24065,102141,Wilderburg,-,9061806,1854200,2119665,4289041,798900,-,4443035,-,50,54,-,3933044712,3187268796,2673079092,30139200,-,5832628985,2074,6122,3308800787,3179225831,2229477886,194595486,-,27256,74885,0,0,0
15956715,ᴺᵘᵐᵃᵃʳMcFarm06,310616,WBRS,24,249,9061437,24065,164,League of Order,-,9061437,1113736,1220604,6044397,682700,-,168563,-,7,3582,-,3219636980,3045573304,2557448057,88075606,20,3878409995,1097,4931,2340141824,2290024307,1806252386,148107250,-,69,95,0,0,0
21308669,TyrfarmVII,346704,IC0N,22,40,9060819,40,72824,League of Order,-,9060819,2545640,2366684,3135125,1013370,-,1830823,-,165,4850,-,828206048,806942878,527746342,149911846,10,-,-,3461,707411200,706400000,393170490,150548050,-,69159,3559,31,0,75
19458475,ᴿᵃᵈ Duck 5,311541,EXP~,24,99,9058891,99,151,Wilderburg,-,9058891,402436,2518488,5580817,557150,52374,97366,1,2,-,-,558087337,354017811,256386921,114985345,-,80551704,21,472,780044124,756372739,521345311,153384000,-,75,10,0,2,30
2361333,SASTRE F,-,-,22,51,9053802,51,457703,League of Order,-,9053802,2037289,1800008,3481635,1734870,9124,1665692,5,204,4198,11,207739459,191928287,166519981,60953499,22,3000000,3,12791,25094000,26459000,15619000,9267500,-,0,55106,164377,145862,71514
17536326,Aloria Farm5,339374,wAo4,21,92,9040876,92,35775,Wilderburg,-,9040876,2084629,2561967,2921280,1473000,163651,1638064,-,32,133,-,763497835,849343445,425534656,22894691,30,1443175952,633,1764,1168395820,1325611691,723130161,165422535,-,0,0,0,0,0
10044552,Bushh2,183549,TJS,22,40,9040294,40,3413452,League of Order,-,9042311,2414166,1991899,2772339,1861890,185731,10047922,39,963,3290,146,244330926,206644375,2861466266,69396203,30,2310920710,858,17949,357723743,325122134,1956592410,37748081,-,139018,1512649,598239,490359,654229
11578779,ᶠʳᵃᵐ灵毓秀ᴺᵘᵐᵇᵉʳ 69,362022,TTIB,23,92,9039755,24065,304566,League of Order,-,9039755,1964482,1674837,4152216,1220350,71661,11491896,2,338,484,4,525111641,2029167001,1469250604,4512964,-,1552302948,615,9946,1086806421,1950581244,1067737561,130567946,-,32828,248152,21,5036,17345
15558737,홍달자 뺭셔틀,265784,NTW,23,49,9026145,49,53464,Wilderburg,-,9026145,1257068,2949464,4009543,810070,18284,314671,-,33,634,-,196880185,813891238,1334046884,40034251,-,1513494258,524,3398,724306894,1266137643,1344441838,156158498,-,1653,67,1888,8301,41555
11399347,Daemori farm 1,196887,WB_B,23,249,9018671,249,222952,Wilderburg,-,11397188,419383,2621426,4508362,1469500,750373,15780512,-,952,1843,5,1758828992,1939960026,1764455397,27420604,-,3515282335,1330,8685,2505030954,2640741897,2143023032,230954990,-,198764,24188,0,0,0
15481583,Mini Яzва,311541,EXP~,22,99,9002868,99,668073,Wilderburg,-,9002868,1981744,1974677,2407607,2638840,189635,9694946,-,300,2136,-,2504289377,2340720811,963422735,24515395,-,4481728362,1636,5850,2848552659,2828960660,1378441527,488662954,-,165173,334,0,0,502566
19465260,ᴿᵃᵈ Duck 12,311541,EXP~,24,99,9002481,99,4194,Wilderburg,-,9002481,315431,2393099,5581001,712950,5475,160446,-,13,60,-,549370487,337030054,256554090,111436441,-,123198943,36,645,786778615,772916862,521620909,148835000,-,0,0,1736,2347,111
